zip,site,email,nom_gerant,nb_annonces,taille_equipe,crm_detecte
pages_html_batch00036_20260630_015256.zip,ChIJExmnEQV75kcR7qOycoD-Umc,mbauby@immosevres.com,,21,,
pages_html_batch00036_20260630_015256.zip,ChIJwfw3sDtw5kcRnGUYKD1vyag,contact@galileegestion.fr,,,,
pages_html_batch00036_20260630_015256.zip,ChIJj1inLCtq5kcRH_ZiKWIrIAk,contact@internationalimmobilierservices.com,,,,
pages_html_batch00036_20260630_015256.zip,ChIJx2ZXAH0v4EcRWL3yIIC1hT8,agence@interplages.com,,,,
pages_html_batch00036_20260630_015256.zip,ChIJp5uXrccN5kcRoprRC4cgAss,"contact@ledocdelimmo.fr, contact@emodi.fr, contact@emodigroupe.fr",,,,
pages_html_batch00036_20260630_015256.zip,ChIJL2Ohz7i3sw0RykTGv6tIbSs,konouzimmobilier.contact@gmail.com,,9,,Zimmo
pages_html_batch00036_20260630_015256.zip,ChIJqS_gRn965kcRElVrYFjTEfg,contact@homemade-agency.fr,,,,
pages_html_batch00036_20260630_015256.zip,ChIJgzk2GABv5kcRsC4JUWyjNj8,"vieprivee@nousgerons.com, contact@nousgerons.com, contact@ame-conso.fr",,,,
pages_html_batch00036_20260630_015256.zip,ChIJMYsKbQZy5kcRr0_KO3Eqxms,informatiqueetlibertes@rivp.fr,,,,
pages_html_batch00036_20260630_015256.zip,ChIJ__8PCet65kcRQ8kWzVto3CU,contact@igiulia.com,,,,
pages_html_batch00036_20260630_015256.zip,ChIJLVlBDjPr9EcR0rxe0AuPzKQ,"contact@gestion-immo-lyon.fr, contact@digicom-it.fr",,,,
pages_html_batch00036_20260630_015256.zip,ChIJI0Ex-nzRzRIRwfYkVJ_K-2A,louvreimmobilier@gmail.com,,,,
pages_html_batch00036_20260630_015256.zip,ChIJd4Izm8N6OAcRiIfX5ExEs94,"saisine@mediateur-consommation-smp.fr, contact@lavallee.immo",,,,
pages_html_batch00036_20260630_015256.zip,ChIJ7e-zm0YOdkgRWNYfHtz2IAc,"info@frenchtouchproperties.com, segolene@frenchtouchproperties.com",,,,
pages_html_batch00036_20260630_015256.zip,ChIJVVXFsPBv5kcRvwN3aJAIbN8,contact@micheldourdin.com,,,,
pages_html_batch00036_20260630_015256.zip,ChIJUdKjCBWJ5UcRHKJbRkj40Ow,contact@immobilier-emploi.fr,,104,,
pages_html_batch00036_20260630_015256.zip,ChIJWdlWxHpy5kcRJNu3b_qNZxc,"smartinvest@smartinvestimmo.com, contact@smartinvestimmo.com, m.abderrahmane@smartinvestimmo.com",,,,
pages_html_batch00036_20260630_015256.zip,ChIJyetgpctv5kcR8OvEUmVrF3Q,pmorin@valeurs-patrimoniales.com,,,,
pages_html_batch00036_20260630_015256.zip,ChIJL3UyiR9l5kcR2FbNEpJBmNE,contact@agi92.fr,,,,
pages_html_batch00036_20260630_015256.zip,ChIJuS2Y6eRIZYMRYCve6HyLJKE,"julieinthecity75@gmail.com, plume.recherche@gmail.com",,70,,
pages_html_batch00036_20260630_015256.zip,ChIJR_HB5fJt5kcRgThr2NINPQg,contact@maisonrignault.com,,,,
pages_html_batch00036_20260630_015256.zip,ChIJp0Om9Us3lUcRhM-wZcoZuXI,contact@immobuild.lu,,,,
pages_html_batch00036_20260630_015256.zip,ChIJRwWm5DBu5kcRdTbMnKqP5Nw,"contact@klconseil.com, cil@notaires.fr, contact@klconseil.notaires.fr",,,70,
pages_html_batch00036_20260630_015256.zip,ChIJL5RS9d8GjEcRQRNwFq16FE0,jpmimmobilier@orange.fr,,28,,
pages_html_batch00036_20260630_015256.zip,ChIJJ6Ul-jntyRIRj9hSo3Ll3bo,"contact@lintermediaire-immobilier.fr, support@ionos.fr",,,,
pages_html_batch00036_20260630_015256.zip,ChIJ1XTJFaJy5kcRQWW-a08-BuA,lagenceduchateau@wanadoo.fr,,44,,
pages_html_batch00036_20260630_015256.zip,ChIJB_3LdaVl5kcRtSDDfi-BzAE,"maisons-laffitte@real31.fr, houilles@real31.fr, lagarennecolombes@real31.fr, asnieres@real31.fr",,68,,IMMOFACILE
pages_html_batch00036_20260630_015256.zip,ChIJe7yfYMJv5kcRPeADBU9-izg,contact@jaimelimmofrance.fr,,,,
pages_html_batch00036_20260630_015256.zip,ChIJYdOPC6so3IgRt2c9y-4_FoI,contact@iriseimmobilier.fr,,,,
pages_html_batch00036_20260630_015256.zip,ChIJQyTkSDJMqRIRWM5zmU7ye_s,contact@kapimmo.com,,,,
pages_html_batch00036_20260630_015256.zip,ChIJSeFXyPpv5kcRREA5ybMnKgo,"avotreservice@jeansonproperties.com, caroline@jeansonproperties.com, eva.mangotlagarde@jeansonproperties.com, gurcan.akkiran@jeansonproperties.com, ivan.falsaperla@jeansonproperties.com, jeremie.valensi@jeansonproperties.com, khaled.ammar@jeansonproperties.com, maxime.decaux@jeansonproperties.com, normann.rousseau@jeansonproperties.com, renes@jeansonproperties.com, sabrina.david@jeansonproperties.com, warren.ngami@jeansonproperties.com, wenyi.pan@jeansonproperties.com, careers@jeansonproperties.com",,,,
pages_html_batch00036_20260630_015256.zip,ChIJz8idmMhv5kcRtuJ5ECCU-bk,contact@kp-finance.com,,,,
pages_html_batch00036_20260630_015256.zip,ChIJ0Ub7nDdu5kcRDqLKVkKsyYk,"contact@antin-residences.fr, gp@agence-aire.com",,,366,
pages_html_batch00036_20260630_015256.zip,ChIJk5SQb2Vo5kcRd0dse6hl_8k,pm.cegey@orange.fr,,,,
pages_html_batch00036_20260630_015256.zip,ChIJWf-_f1N75kcRX5n86lcTNlA,"contact@wernerimmobilier.com, Contact@wernerimmobilier.com",,,,
pages_html_batch00036_20260630_015256.zip,ChIJCUkabNO9lEcR3H5QHEc8Ous,contact@jfmeyerimmobilier.com,,29,,
pages_html_batch00036_20260630_015256.zip,ChIJl-u4rsNv5kcRVxGh0vRvcQE,"vpelissolo@pelissolo.fr, beauharnais@pelissolo.fr",,50,,
pages_html_batch00036_20260630_015256.zip,ChIJW9E09oFv5kcRrwgt1vR6HR4,"contact@parella.fr, hristelle.nicolle@parella-group.com",,,,
pages_html_batch00036_20260630_015256.zip,ChIJJYivVSVu5kcRW8wuRz9SKrU,mladb@mladb.fr,,,18,
pages_html_batch00036_20260630_015256.zip,ChIJozzdK0Fv5kcRV2AtM6Y_Bq4,contact@kable-immobilier.fr,,,,
pages_html_batch00036_20260630_015256.zip,ChIJVSwrxfpt5kcR7Auc8vq2CWg,contact@tikvaimmo.fr,,,,
pages_html_batch00036_20260630_015256.zip,ChIJMxnfW-9v5kcRu56HIR0Zyqw,valerie.djian@orange.fr,,,,
pages_html_batch00036_20260630_015256.zip,ChIJdVbH1HN65kcRnFz28_tbAEM,agenceprincipaleclamart@gmail.com,,,,
pages_html_batch00036_20260630_015256.zip,ChIJb3r1Ublv5kcR-KqFHThjZZw,"service.juridique@kplus-conseils.com, contact@kplus-conseils.com",,,,
pages_html_batch00036_20260630_015256.zip,ChIJkw0BuHD0pqMR5Lq9h03KSek,"farague.immobilier@gmail.com, amel.farague@expfrance.fr",,,,
pages_html_batch00036_20260630_015256.zip,ChIJeeojgd9V60cRFUzA0ZYf3jM,jdv.gestion@wanadoo.fr,,58,,
pages_html_batch00036_20260630_015256.zip,ChIJ08w-EsQnVQ0RwOpyUZRSq6Q,kevin@realtii.fr,,,,
pages_html_batch00036_20260630_015256.zip,ChIJ1f5E6tFx5kcRW8sz1hl9QPE,borrellydamien@hotmail.fr,,4,,
pages_html_batch00036_20260630_015256.zip,ChIJ_boWyntx5kcRpDjAmaHLe2U,immoft94@gmail.com,,15,,
pages_html_batch00036_20260630_015256.zip,ChIJhTaZOsdv5kcR1Cta5HY-UKc,"ch.morin@concorde-etoile.fr, contact@expatrissimmo.fr",,,,
pages_html_batch00036_20260630_015256.zip,ChIJO_9uWf1s5kcR1oQiSAt6ssw,contact@jumimmo.com,,7,,
pages_html_batch00036_20260630_015256.zip,ChIJjydiX-p4CEgRlGNzVAfQQTM,"mesdonnees.personnelles@www.nicole-joubert.fr, contact@nicole-joubert.fr, hello@atelier-asap.fr, contact@www.nicole-joubert.fr",,80,45,
pages_html_batch00036_20260630_015256.zip,ChIJdXLQIM--6EcRirvBuQoznfQ,agenceimmo7@orange.fr,,94,,
pages_html_batch00036_20260630_015256.zip,ChIJI1EQe1pu5kcRWd8luO0LeV4,pmtransactions2@gmail.com,,,,
pages_html_batch00036_20260630_015256.zip,ChIJL9xL71Mr4EcR1p__SAPtomo,agence@interplages.com,,,,
pages_html_batch00036_20260630_015256.zip,ChIJ2ySCa7Bv5kcRdg3H2C4z_7Q,contact@jn-immobilier.fr,,,,
pages_html_batch00036_20260630_015256.zip,ChIJFz0Zg3Rv5kcRkd0T9btoPJw,saint-brice@jsimmobilier.fr,,75,,
pages_html_batch00036_20260630_015256.zip,ChIJ_d-CtHdx5kcR1ElrHfT85vk,"gentilly@agencelacroix.fr, yamina@agencelacroix.fr, olivier@agencelacroix.fr, location@agencelacroix.fr",,62,,
pages_html_batch00036_20260630_015256.zip,ChIJW1gAOWEpwkcRQRsfYaH4A7E,info@immobiliervision.be,,50,,
pages_html_batch00036_20260630_015256.zip,ChIJn9G9TVVv5kcRuK_kazsdiOM,villiers@fredelion.com,,,,
pages_html_batch00036_20260630_015256.zip,ChIJowJMkmty5kcROPPVZcqCEqA,info@insula-immobilier.com,,0,0,
pages_html_batch00036_20260630_015256.zip,ChIJWdm_IIV45kcRONkf6gK2PWA,"palaiseau@logisvert.com, gif@logisvert.com, bievres@logisvert.com, 0@0.com",,,7,Netty
pages_html_batch00037_20260630_015900.zip,ChIJgR55njE6PSgRryQofJfu5WY,contact@k-p.fr,,12,,
pages_html_batch00037_20260630_015900.zip,ChIJf1BzsY5x5kcRVq9eiLHQWak,paris@cafeviager.fr,,,,
pages_html_batch00037_20260630_015900.zip,ChIJV3gUn-Jt5kcRwxzwlDHIgKM,contact@limmobiliere-bl.com,,,,
pages_html_batch00037_20260630_015900.zip,ChIJ1RynkcrdnwURuCB_g7L_BwM,contact@raphaelimmobilier.com,,,,
pages_html_batch00037_20260630_015900.zip,ChIJc_IOQ6HazRIRAQXPHXi4U20,contact@lb-immobilier.fr,,1,,
pages_html_batch00037_20260630_015900.zip,ChIJJz9sEcNv5kcRT8LftniWKpA,"contact@ohrcoinvest.com, a.taieb@ohrcoinvest.com, t.legoff@ohrcoinvest.com, d.abouzdid@ohrcoinvest.com, jeanluccohen.ohrco@gmail.com, m.korber@ohrcoinvest.com, c.desautard@ohrcoinvest.com",,,,
pages_html_batch00037_20260630_015900.zip,ChIJHSv41XXtwkcRBlv8bC5kfWM,lapepite.immobilier@gmail.com,,111,,
pages_html_batch00037_20260630_015900.zip,ChIJVXlWCI7VwkcR5W65iZNv7to,"sledoux@citya.com, rgpd@citya.com, qualite@citya.com",,,,
pages_html_batch00037_20260630_015900.zip,ChIJkVqrfbBv5kcRgZcQS41ypqc,screstaux@inparis-immo.com,,,20,
pages_html_batch00037_20260630_015900.zip,ChIJaYHIU6Z35kcRMaMTrEubzhc,contact@cabinet-limmobiliere.fr,,,,
pages_html_batch00037_20260630_015900.zip,ChIJu3VYeFki3UcR-R9vc4ct8dc,evrard-immobilier@orange.fr,,24,,
pages_html_batch00037_20260630_015900.zip,ChIJI8j8iWEOsRIRIq7fgIlygDM,contact@labordeimmo.fr,,,,
pages_html_batch00037_20260630_015900.zip,ChIJVY3J7Cxw5kcRhGYlU_p2biM,laurent.gaucher999@orange.fr,,,,
pages_html_batch00037_20260630_015900.zip,ChIJ4bILN0dj5kcR-pcHaWt3PmM,"rf@limmobiliercoteacote.com, regane@limmobiliercoteacote.com",,70,,
pages_html_batch00037_20260630_015900.zip,ChIJFysZSIXWVw0RP1frXHUb__4,"lourdes@agenceeuropeenne.com, argeles@agenceeuropeenne.com, cauterets@agenceeuropeenne.com, pontacq@agenceeuropeenne.com, tarbes@agenceeuropeenne.com",,160,,
pages_html_batch00037_20260630_015900.zip,ChIJYz_D3DNz5kcR7LsNwrMlsEY,locations@levimmo.com,,,,
pages_html_batch00037_20260630_015900.zip,ChIJ9dbKvooN5kcRbd-lTJdhuRE,"contact@belavenirconsulting.com, contact-ci@belavenirconsulting.com",,,,
pages_html_batch00037_20260630_015900.zip,ChIJFxH4wXFy5kcRFz0uftK3970,contact@larozeimmo.com,,,,
pages_html_batch00037_20260630_015900.zip,ChIJrcHsxVVl5kcRrv2nthAtMmg,immolatour@orange.fr,,,,
pages_html_batch00037_20260630_015900.zip,ChIJKeR9lPhGBEgRNZTkeHu6CDs,agence@lamotheimmobilier.fr,,53,,
pages_html_batch00037_20260630_015900.zip,ChIJd7JBf8hv5kcRzUlIK0OobuY,mail@bazin.fr,,,,
pages_html_batch00037_20260630_015900.zip,ChIJu2fugrJ16UcRrzbh4oEakxE,contact@lesclefsdelimmobilier.fr,,,,
pages_html_batch00037_20260630_015900.zip,ChIJvROvTJ_hkYYR66NQfJaxgao,contact@immobilierlafayette.com,,,,
pages_html_batch00037_20260630_015900.zip,ChIJLTNbWnT1ikcRazSzAXebpss,c.geneuvre@leszagents.com,,,,
pages_html_batch00037_20260630_015900.zip,ChIJr2j7uYZz5kcRt0SopzU9f_U,laura.immo99@gmail.com,,26,,
pages_html_batch00038_20260630_020558.zip,ChIJw9SumOF75kcRcpsaJdcGRhg,contact@lauriteam.com,,,,
pages_html_batch00038_20260630_020558.zip,ChIJIcgG1ixPlUcR_SFB_5ssv1Q,"info@unicorn.lu, syndic@unicorn.lu, celine@unicorn.lu, sophie@unicorn.lu, jeremy@unicorn.lu, jennifer@unicorn.lu, ludovic@unicorn.lu, marie@unicorn.lu, cindy@unicorn.lu, stephanie@unicorn.lu, jchiarelli@unicorn.lu, veronique@unicorn.lu, ppanicali@unicorn.lu, technique@unicorn.lu, virginie@unicorn.lu",,,,
pages_html_batch00038_20260630_020558.zip,ChIJA1THov2UwIgRxPSmtFiBKVo,contact@ls2j.fr,,,,
pages_html_batch00038_20260630_020558.zip,ChIJ6Rn3VcNJlUcRdB0UnOYS3Fo,info@axhome.lu,,51,,
pages_html_batch00038_20260630_020558.zip,ChIJnaK8q3NJlUcRSVA1KRI9mKU,info@evaimmo.lu,,,,
pages_html_batch00038_20260630_020558.zip,ChIJB_lhvdBIlUcRR4n8SJGuCSs,info@realgimmo.lu,,41,,
pages_html_batch00038_20260630_020558.zip,ChIJlTzEX_1OlUcRdOaf2BKwBQ0,info@ldhome.lu,,,,
pages_html_batch00038_20260630_020558.zip,ChIJrwNn3ddz5kcRdMSoRdxw2Po,contact.topnova@gmail.com,,,,
pages_html_batch00038_20260630_020558.zip,ChIJaaCX9XdwKRMRd-F9ST7cUeQ,info@immobiliareluciani.it,,,,
pages_html_batch00038_20260630_020558.zip,ChIJAZxjKLEc5kcRmt75KRgaudo,"contact@kubimmo.com, contact.chanteloup@kubimmo.com, gestion@kubimmo.com",,,14,
pages_html_batch00038_20260630_020558.zip,ChIJXeBNoM1NlUcR6ANsCY96nhA,"leyli@la-immo.lu, info@la-immo.lu",,,,
pages_html_batch00038_20260630_020558.zip,ChIJL_ChXVJr_UcRTheTfGoU9S4,st.louis.immo@gmail.com,,,,
pages_html_batch00038_20260630_020558.zip,ChIJBSklsmlv5kcRzyXXH-Agcrg,contact@booking-champselysees.com,,,,
pages_html_batch00038_20260630_020558.zip,ChIJOwxJ4owgYQsRpI_n9LFL4vo,"christophe.patrimoine@gmail.com, contact@lysexpert.com, contact@lysexpert.fr, dpo@lysexpert.com",,,,
pages_html_batch00038_20260630_020558.zip,ChIJ_zYHcC9PlUcR6OG-IJo7NCM,info@novin.lu,,,,
pages_html_batch00038_20260630_020558.zip,ChIJlwUOwNlIlUcRsGry-Nch11k,"info@la-cite.lu, c.giuliano@la-cite.lu, m.knauf@la-cite.lu, n.dibiase@la-cite.lu, l.demichele@la-cite.lu, m.rodrigues@la-cite.lu, t.bini@la-cite.lu, d.pinheiro@la-cite.lu, l.villalon@la-cite.lu",,15,,
pages_html_batch00038_20260630_020558.zip,ChIJlS9ITuRt5kcR-VbBv5erKik,locappart.reservations@gmail.com,,,,
pages_html_batch00038_20260630_020558.zip,ChIJiyvYBpB75kcRc-hKB0YRlS4,"contact@agencelmimmo.com, houzez@email.com",,12,,
pages_html_batch00038_20260630_020558.zip,ChIJgRQNqt5v5kcRD9wMBqU4Kvo,clnconseils@orange.fr,,,,
pages_html_batch00038_20260630_020558.zip,ChIJYZzpci4N5kcRo9hT0xwfYKs,contact@king-immobilier.fr,,,,
pages_html_batch00038_20260630_020558.zip,ChIJbdqFljNG5kcRhMKSeQbJyXQ,lamorlaye@agencedulys.com,,,,
pages_html_batch00038_20260630_020558.zip,ChIJ7QjvMCpJlUcRvkX1eXGXxBw,"contact@langlais.lu, jcl@langlais.be",,,,Immoweb
pages_html_batch00038_20260630_020558.zip,ChIJyd6qNDdJlUcRc6IRpqJ78JA,"contact@immocity.lu, a.poenar@immocity.lu, m.volken@immocity.lu, m.bonacci@immocity.lu, n.faraut@immocity.lu, g.difuria@immocity.lu, t.henckes@immocity.lu, a.murgia@immocity.lu",,,,Simply
pages_html_batch00038_20260630_020558.zip,ChIJUwcl3UNusBIRPncRLkLQnoc,contact@loc-immo66.fr,,,,
pages_html_batch00038_20260630_020558.zip,ChIJRYDa6pdCCkgRssOHk1WjwY4,contact@lmimmobiliercaen.fr,,,,
pages_html_batch00038_20260630_020558.zip,ChIJndU1et3acwoRMDPQVCi0BAs,"contact@lmgestionimmo.com, m.proust@lmgestionimmo.com, l.malmanche@lmgestionimmo.com",,2,,
pages_html_batch00038_20260630_020558.zip,ChIJZ6Fi9O9v5kcRJ7qvZin1Urs,lordimmo@wanadoo.fr,,,,
pages_html_batch00038_20260630_020558.zip,ChIJgxdEuwtv5kcRTXUiOpdzWvo,"olivier@seven-immo.fr, eimeo@seven-immo.fr, sevenimmobilier@services-gestion.fr",,1,,
pages_html_batch00038_20260630_020558.zip,ChIJIQbOPGxl5kcRev_XifLYEFE,"contact@homesweetimmo.com, a.folly@homesweetimmo.com, homesweetimmo@visites-transaction.fr",,,,
pages_html_batch00038_20260630_020558.zip,ChIJezLM6nDh60cRppJBiiiGX5k,contact@lelysimmo.fr,,14,,
pages_html_batch00038_20260630_020558.zip,ChIJV5qMoVkIGGIRZ5qRIKHs_yQ,elodie@lva-paris.fr,,,,
pages_html_batch00038_20260630_020558.zip,ChIJGX2C0Jm36kcRG6IfMAyz6yY,contact@housedream.lu,,,,
pages_html_batch00038_20260630_020558.zip,ChIJlTPuOmER5kcRG3YHj5gsVAY,contact@mf-immo.com,,,,
pages_html_batch00039_20260630_021355.zip,ChIJAQCZUZtv5kcRegQ1Yl5Owao,contact@monlocatif.com,,,,
pages_html_batch00039_20260630_021355.zip,ChIJq9LOyOgM5kcRz1oxg8w9tTk,accueil@gemalia.fr,,,,
pages_html_batch00039_20260630_021355.zip,ChIJ1adwWRpu5kcRwEm8xUPXMkc,pencidesign@gmail.com,,,,
pages_html_batch00039_20260630_021355.zip,ChIJf3oeZWVbEEgRDYqe7rdYjF4,accueil@mapimmo.bzh,,,,
pages_html_batch00039_20260630_021355.zip,ChIJVVX-yxVT-0cRa4m0tzfJjE0,location.mcd@orange.fr,,,,
pages_html_batch00039_20260630_021355.zip,ChIJZTPqdwCBiUcREgcL2UNAVqc,"info@agencesaulire.com, vente@agencesaulire.com",,,,
pages_html_batch00039_20260630_021355.zip,ChIJD1FCFrcl5kcRJ0Wgr3Uc9Mw,"antoine@msi-properties.fr, fabrice.chapot@gmail.com, antoine@msi-properties.com",,,,
pages_html_batch00039_20260630_021355.zip,ChIJCZmA3d5x5kcRKfhMRy2643s,"contact@mandel-office.com, afnic@amen.fr",,,,
pages_html_batch00039_20260630_021355.zip,ChIJRZ-D5lu8rhIRvVD2u6OENl0,st.ex.immobilier@wanadoo.fr,,29,,
pages_html_batch00039_20260630_021355.zip,ChIJu9XELcZ95kcRQHDA6JUSz84,contact@cabinetmansart.com,,,,
pages_html_batch00039_20260630_021355.zip,ChIJsS-rRuZk5kcRueo_84ygmrg,rdesprez@lamicale-immobiliere.fr,,,,
pages_html_batch00039_20260630_021355.zip,ChIJfxzAdACexWMRxgjlm7gG-jM,zineb.benlamri@macles.fr,,,,
pages_html_batch00039_20260630_021355.zip,ChIJNX4eA3dl5kcR41RE9pqsU1Y,contact@admimmo.com,,,,
pages_html_batch00039_20260630_021355.zip,ChIJV9CODnbq0BIR56Xf9dyNhko,"contact@cintu-communication.com, commercial@visu-plus.com, kalliste.immo@hotmail.fr",,27,,
pages_html_batch00039_20260630_021355.zip,ChIJXT0fVU5x5kcRtN2P6zc8vdw,contact@sellmyhome.fr,,,,
pages_html_batch00039_20260630_021355.zip,ChIJ___bva1t5kcRTHtORAVQwq8,pantin@agencemarcelimmobilier.com,,18,,
pages_html_batch00039_20260630_021355.zip,ChIJueLxI_Vt5kcROp3hMIJ8rYo,mail@volume2.fr,,,,
pages_html_batch00039_20260630_021355.zip,ChIJschggyJD5kcRZ0Fqe_3n89E,"contact@macles.fr, denise.akansu@macles.fr, meryem.alard@macles.fr, aymen.amrane@macles.fr, mohamad.araby@macles.fr, lucas.azer@macles.fr, rania.azizi@macles.fr, hajrija.becirovic@macles.fr, leila.bekrentchir@macles.fr, zineb.benlamri@macles.fr, maissane.berrandou@macles.fr, joseph.bikhan@macles.fr, hoomy.bocoum@macles.fr, fatma.briki@macles.fr, hakim.chabab@macles.fr, fatiha.chabab@macles.fr, estelle.chalal@macles.fr, ninele.cotinet@macles.fr, caleb.dasilva@macles.fr, sule.dede@macles.fr, olga.eclou@macles.fr, gaelle.edlinger@macles.fr, samy.elguerri@macles.fr, nelson.eloundou@macles.fr, sebastien.fiacchetti@macles.fr, sira.fofana@macles.fr, bharati.gaitan@macles.fr, diane.gaudji@macles.fr, moise.gbognon@macles.fr, sabine.geangoult@macles.fr, rayane.guelaoui@macles.fr, nil.hanna@macles.fr, michelle.henry@macles.fr, stessie.jeanpierre@macles.fr, alexandre.jeannot@macles.fr, ilyasse.kabbab@macles.fr, sara.khallef@macles.fr, ryan.labady@macles.fr, sebastien.lagreze@macles.fr, thomas.lesage@macles.fr, natsy.linvani@macles.fr, pierre.louisjean@macles.fr, emilie.mampasi@macles.fr, mira.mansouri@macles.fr, maty.massengo@macles.fr, sandra.mbeko@macles.fr, shema.miah@macles.fr, laura.michel@macles.fr, nathalie.michel@macles.fr, stephane.moreau@macles.fr, lea.moreiradasilva@macles.fr, andrea.mpoy@macles.fr, marine.ortuno@macles.fr, orkide.oruncak@macles.fr, chance.oulahi@macles.fr, alan.ramoudt@macles.fr, wancy.rosemberg@macles.fr, tina.sefaati@macles.fr, james.seminor@macles.fr, arouna.sylla@macles.fr, balinda.takougnadi@macles.fr, emma.terai@macles.fr, antoine.yalap@macles.fr, florence.yalap@macles.fr, herve.yalap@macles.fr, dominique.yalap@macles.fr",,267,,
pages_html_batch00039_20260630_021355.zip,ChIJY2hSEjIkREkRm48hr9l7I2c,"contact@m2aconseils.fr, mhamzaoui@m2aconseils.fr, adrien@adz-agency.com",,,,
pages_html_batch00039_20260630_021355.zip,ChIJKaQW5NEw5kcRXAEyAc0yOAY,"paris@marcfoujols.com, paris6@marcfoujols.com, senlis@marcfoujols.com, chantilly@marcfoujols.com",,,,
pages_html_batch00039_20260630_021355.zip,ChIJBdTkwMZv5kcRpYcwbGxs-fg,valentin@maizon-paris.com,,54,,
pages_html_batch00039_20260630_021355.zip,ChIJgT0fSL9v5kcRNOwNqe67kiE,contact@m-s.immo,,,,
pages_html_batch00039_20260630_021355.zip,ChIJkR2rvv2dkS8R5vMeogeoNsk,contact@the-gallerist.com,,,,
pages_html_batch00039_20260630_021355.zip,ChIJd45nNxNv5kcR1z-qfTtbmFs,annierobert@primeimmo.fr,,,,
pages_html_batch00039_20260630_021355.zip,ChIJq6r6f4to5kcRFYrN7dWYpPg,immo2.agence@gmail.com,,,,
pages_html_batch00039_20260630_021355.zip,ChIJD28frprGw0cRC34qz3SXO6g,"christo@immo2-0.com, office@immo2-0.com",,,,
pages_html_batch00039_20260630_021355.zip,ChIJ__8PLpm8rhIR6-6LY4Cr__E,"contact@lagence-31.com, v.ordines@lagence-31.com, c.boix@lagence-31.com",,,,
pages_html_batch00039_20260630_021355.zip,ChIJuWTiTdHpjoMR1O3sh3hV4PA,agence@m-simmobilier.com,,13,,
pages_html_batch00039_20260630_021355.zip,ChIJ1-YRKXq8rhIRDo9aH_3BGFw,contact@toitentete.fr,,,,
pages_html_batch00039_20260630_021355.zip,ChIJg9RMwBRw5kcR3ozkUM18wWU,info@s-mayorkas.com,,,,
pages_html_batch00039_20260630_021355.zip,ChIJn7C-TAtv5kcRq8dz1qdb380,tntimmobilier@hotmail.fr,,11,,
pages_html_batch00039_20260630_021355.zip,ChIJb7PkW-Nt5kcRH8gzpiz23dg,"etude.ms@ms-conseils.com, ms.gestion@ms-conseils.com",,,,
pages_html_batch00039_20260630_021355.zip,ChIJEz478L455kcR9c3rhyqJWqw,"helene@helenetouret.com, contact@helenetouret.com",,,,
pages_html_batch00040_20260630_021823.zip,ChIJD01SOrVx5kcRh34IalNoRUI,murielframery@immotrott.fr,,,,
pages_html_batch00040_20260630_021823.zip,ChIJBUqIJW135kcRCuSX0oaL_Xg,"contact@OneGest.fr, Contact@OneGest.fr, yahiaH@OneGest.fr, roseM@OneGest.fr, juridique@OneGest.fr",,,,
pages_html_batch00040_20260630_021823.zip,ChIJ0VxqCtzLwkcRw0JjywprUJ8,matthieu.demarquette@gmail.com,,,,
pages_html_batch00040_20260630_021823.zip,ChIJofQI_yzdlEcRjsi4_ER5__U,"contact@mlimmobilier.fr, juliette@mlimmobilier.fr, victoria@mlimmobilier.fr, s.warlop@mlimmobilier.fr",,,,Hektor
pages_html_batch00040_20260630_021823.zip,ChIJ3-4Uvpd75kcRLpZb_nxq7Dk,"nathalie@nd-paris.fr, nathalie@nd-paris.com",,,,
pages_html_batch00040_20260630_021823.zip,ChIJN5wGyWTALW4Rv3M8scadMZw,agence@md-immo.fr,,9,,
pages_html_batch00040_20260630_021823.zip,ChIJi5J8sWHZ3EcR9xyCimAsu4w,mickael.desplanques@mdimmo.fr,,,,
pages_html_batch00040_20260630_021823.zip,ChIJoY1Q8ikN5kcRdNnSYnAy_mQ,isabelle.messica@hmimmobilier.com,,21,,
pages_html_batch00040_20260630_021823.zip,ChIJJ8ZkiIMAsIERbVDYjBuCJ1k,info@nco-conseil.fr,,,,
pages_html_batch00040_20260630_021823.zip,ChIJnX89jEhu5kcRhpbabDt6HuY,jstaffe@aristimmo.com,,,,
pages_html_batch00040_20260630_021823.zip,ChIJPy9QkJGBzhIRLpxFRXunsXA,"contact@magrey.com, cannes@magrey.com, monaco@magrey.com, mougins@magrey.com, paris@magrey.com, retail@magrey.com, saint-tropez@magrey.com, valbonne@magrey.com",,2500,,
pages_html_batch00040_20260630_021823.zip,ChIJAQC8-Llv5kcRZh9xPuPnfbU,contact@neo-viager.fr,,,,
pages_html_batch00040_20260630_021823.zip,ChIJB1J7yyAT5kcRJ480RAhX11g,arcadesimmobilier@sfr.fr,,28,,
pages_html_batch00040_20260630_021823.zip,ChIJ55ZTGOVv5kcRZeuYrVULQ0U,a.nicolay@me.com,,6,,
pages_html_batch00040_20260630_021823.zip,ChIJ73BGipBt5kcR-fGecmee6nU,contact@mibelimmo.com,,,,
pages_html_batch00040_20260630_021823.zip,ChIJD_dt89gN5kcRJ6bCy12fWg0,"leperreux@dolcecasa-immo.com, agence@dolcecasa-nogent.com",,,,
pages_html_batch00040_20260630_021823.zip,ChIJp4q6D7ZdzkIRZ7PO_lf_SxY,contact@neemmo.com,,,,
